date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
12-06-2025,42,Espresso,Sabrina Carpenter,95,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
12-06-2025,43,Gitana (feat. Bryartz),Pablo Chill-E,77,221714,album,8,TRUE,https://i.scdn.co/image/ab67616d0000b273f3bfdec2487ed5b052dc0716
12-06-2025,44,Beautiful Things,Benson Boone,86,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
12-06-2025,45,MODELITO,Mora,72,190496,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273076ef0fed51ff7a4911459e9
12-06-2025,46,offline,Young Miko,82,201935,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b27310dfb6ef442ace580aa5a2bf
12-06-2025,47,El Fin del Mundo,La La Love You,64,188093,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273113e94b862587c66b88efe31
12-06-2025,48,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,75,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
12-06-2025,49,BIRDS OF A FEATHER,Billie Eilish,92,210373,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
12-06-2025,50,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,78,243898,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d7e3250bc4b38c29a68a8af9
13-06-2025,1,REAL GANGSTA LOVE,Trueno,78,145342,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b27368a450f7bcdc187e20f0ba0a
13-06-2025,2,BADGYAL,SAIKO,80,253962,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273e346fc6f767ca2ac8365fe60
13-06-2025,3,Santa,Rvssian,77,193038,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
13-06-2025,4,Gata Only,FloyyMenor & Cris Mj,92,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2734503787f57b232bce2d14827
13-06-2025,5,EL PANTALON - RUMBAS,Omar Montes,62,193066,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273b97f603621a230afd6e578df
13-06-2025,6,ADIVINO,Myke Towers & Bad Bunny,84,278644,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273b41f34aa51be675c5cfd3d94
13-06-2025,7,APAGA EL CEL,FloyyMenor & Lewis Somes,78,184806,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c44bb461e0efd6a5b88e2dec
13-06-2025,8,X'CLUSIVO - REMIX,Gonzy & SAIKO & Arcángel,75,208133,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2735327757614a832374e491778
13-06-2025,9,Potra Salvaje - Hard Remix,Isabel Aaiún & Fernando Moreno,66,342000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27340b1d6f6201f92d7f4accc0c
13-06-2025,10,LUNA,Feid,86,196800,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
13-06-2025,11,Suano,NTG & Amenazzy,71,137264,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273498479f6da1d4126c8944970
13-06-2025,12,GATITAS SANDUNGUERAS VOL.1,Alvaro Diaz,79,131853,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b273af1e2e143561cf4df9941f5b
13-06-2025,13,El Conjuntito,El Bobe & Omar Montes,73,158711,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273cd22e1599ed8847e9463dfc2
13-06-2025,14,Martini,Dei V,72,164365,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2733df1869a4d801bdbc91bcc92
13-06-2025,15,FRIKI,Gonzy,69,189066,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273df9069eb8ce60b8f2059aee4
13-06-2025,16,SORRY 4 THAT MUCH,Feid,71,207746,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273746cdeef8d4a4110f1b5af29
13-06-2025,17,1000COSAS,Lola Indigo & Manuel Turizo,72,239482,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27382bab0e22f0937d4cf16784e
13-06-2025,18,LA FALDA,Myke Towers,82,174229,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
13-06-2025,19,YO LO SOÑÉ,SAIKO,67,175456,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e346fc6f767ca2ac8365fe60
13-06-2025,20,COMUNA 3,JC Reyes & The Rudeboyz,67,154128,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27324f3de268945a3099a5534c1
13-06-2025,21,La Bachata,Manuel Turizo,81,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
13-06-2025,22,BBY BOO - REMIX,iZaak & Jhayco & Anuel AA,80,275862,single,3,TRUE,https://i.scdn.co/image/ab67616d0000b2735f516e13e1b417769a0a7cdd
13-06-2025,23,Lo Que Tiene,Morad & Beny Jr & Rvfv,75,259200,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27345e6bba1ac0c5b54a9ee8121
13-06-2025,24,FARDOS,JC Reyes & De La Ghetto,71,183335,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27344d0e103124e96e727eb54e7
13-06-2025,25,Guay,Ozuna & Bad Gyal,73,210788,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273912bf764129e9c4b807f5790
13-06-2025,26,0 CONFIANZA,Rvfv,58,217500,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b273c172e893cf2ab48a3bb62d04
13-06-2025,27,CRUSH,Sky Rompiendo & Dei V,72,233333,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27319252b8a48091440da41ca35
13-06-2025,28,Trending Remix (with Myke Towers),Dei V,73,225154,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273bc61632063e2a009c4246a9d
13-06-2025,29,La Vida Sin Ti,Rels B,74,164470,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2736a78a042e38096089d60841a
13-06-2025,30,LA RANGER (feat. Myke Towers),The Academy: Segunda Misión & Justin Quiles & Lenny Tavárez,76,229738,album,9,TRUE,https://i.scdn.co/image/ab67616d0000b27376d202b234aa815077af5c96
13-06-2025,31,TU$$I (with Dei V),YOVNGCHIMI,72,163200,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2737f78a2ab5493d36b22819aa5
13-06-2025,32,LA SEVILLANA - SEVILLANAS,Omar Montes,51,220360,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273b97f603621a230afd6e578df
13-06-2025,33,Columbia,Quevedo,79,186000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
13-06-2025,34,El Merengue,Marshmello,75,189668,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2736a84be92318cebb5ac7fbc47
13-06-2025,35,DESATAAA,Ovy On The Drums & Myke Towers & Saiko,70,197383,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273de8b2296506e58ad6d827c9a
13-06-2025,36,Manos Rotas,DELLAFUENTE & Morad,71,168594,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731a176de75067ededc26ad96d
13-06-2025,37,Diabólica,Cris Mj,73,192000,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2735a816f583172d45eb07ab8dc
13-06-2025,38,RUEDA,Rvfv,57,213120,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b273c172e893cf2ab48a3bb62d04
13-06-2025,39,Please Please Please,Sabrina Carpenter,83,186365,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e
13-06-2025,40,Mi Luz (ft. Rels B),Rvfv,71,168000,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273ea13f28450e095021d2bcbfe
13-06-2025,41,El Patio,Pepe y Vizio & Delaossa & KIDDO,68,232645,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273531164360cf8cd7c95b6df79
13-06-2025,42,Espresso,Sabrina Carpenter,95,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
13-06-2025,43,Gitana (feat. Bryartz),Pablo Chill-E,77,221714,album,8,TRUE,https://i.scdn.co/image/ab67616d0000b273f3bfdec2487ed5b052dc0716
13-06-2025,44,Beautiful Things,Benson Boone,86,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
13-06-2025,45,MODELITO,Mora,72,190496,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273076ef0fed51ff7a4911459e9
13-06-2025,46,offline,Young Miko,82,201935,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b27310dfb6ef442ace580aa5a2bf
13-06-2025,47,El Fin del Mundo,La La Love You,64,188093,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273113e94b862587c66b88efe31
13-06-2025,48,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,75,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
13-06-2025,49,BIRDS OF A FEATHER,Billie Eilish,92,210373,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
13-06-2025,50,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,78,243898,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d7e3250bc4b38c29a68a8af9
14-06-2025,1,REAL GANGSTA LOVE,Trueno,78,145342,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b27368a450f7bcdc187e20f0ba0a
14-06-2025,2,BADGYAL,SAIKO,80,253962,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273e346fc6f767ca2ac8365fe60
14-06-2025,3,EL PANTALON - RUMBAS,Omar Montes,62,193066,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273b97f603621a230afd6e578df
14-06-2025,4,Santa,Rvssian,77,193038,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
14-06-2025,5,Gata Only,FloyyMenor & Cris Mj,92,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2734503787f57b232bce2d14827
14-06-2025,6,Potra Salvaje - Hard Remix,Isabel Aaiún & Fernando Moreno,66,342000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27340b1d6f6201f92d7f4accc0c
14-06-2025,7,ADIVINO,Myke Towers & Bad Bunny,84,278644,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273b41f34aa51be675c5cfd3d94
14-06-2025,8,APAGA EL CEL,FloyyMenor & Lewis Somes,78,184806,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c44bb461e0efd6a5b88e2dec
14-06-2025,9,X'CLUSIVO - REMIX,Gonzy & SAIKO & Arcángel,75,208133,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2735327757614a832374e491778
14-06-2025,10,SORRY 4 THAT MUCH,Feid,71,207746,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273746cdeef8d4a4110f1b5af29
14-06-2025,11,LUNA,Feid,86,196800,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
14-06-2025,12,Suano,NTG & Amenazzy,71,137264,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273498479f6da1d4126c8944970
14-06-2025,13,Martini,Dei V,72,164365,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2733df1869a4d801bdbc91bcc92
14-06-2025,14,FRIKI,Gonzy,69,189066,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273df9069eb8ce60b8f2059aee4
14-06-2025,15,El Conjuntito,El Bobe & Omar Montes,73,158711,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273cd22e1599ed8847e9463dfc2
14-06-2025,16,1000COSAS,Lola Indigo & Manuel Turizo,72,239482,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27382bab0e22f0937d4cf16784e
14-06-2025,17,GATITAS SANDUNGUERAS VOL.1,Alvaro Diaz,79,131853,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b273af1e2e143561cf4df9941f5b
14-06-2025,18,LA FALDA,Myke Towers,82,174229,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
14-06-2025,19,La Bachata,Manuel Turizo,81,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
14-06-2025,20,YO LO SOÑÉ,SAIKO,67,175456,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e346fc6f767ca2ac8365fe60
14-06-2025,21,BBY BOO - REMIX,iZaak & Jhayco & Anuel AA,80,275862,single,3,TRUE,https://i.scdn.co/image/ab67616d0000b2735f516e13e1b417769a0a7cdd
14-06-2025,22,COMUNA 3,JC Reyes & The Rudeboyz,67,154128,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27324f3de268945a3099a5534c1
14-06-2025,23,FARDOS,JC Reyes & De La Ghetto,71,183335,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27344d0e103124e96e727eb54e7
14-06-2025,24,Lo Que Tiene,Morad & Beny Jr & Rvfv,75,259200,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27345e6bba1ac0c5b54a9ee8121
14-06-2025,25,Guay,Ozuna & Bad Gyal,73,210788,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273912bf764129e9c4b807f5790
14-06-2025,26,0 CONFIANZA,Rvfv,58,217500,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b273c172e893cf2ab48a3bb62d04
14-06-2025,27,CRUSH,Sky Rompiendo & Dei V,72,233333,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27319252b8a48091440da41ca35
14-06-2025,28,Trending Remix (with Myke Towers),Dei V,73,225154,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273bc61632063e2a009c4246a9d
14-06-2025,29,RUEDA,Rvfv,57,213120,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b273c172e893cf2ab48a3bb62d04
14-06-2025,30,TU$$I (with Dei V),YOVNGCHIMI,72,163200,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2737f78a2ab5493d36b22819aa5
14-06-2025,31,La Vida Sin Ti,Rels B,74,164470,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2736a78a042e38096089d60841a
14-06-2025,32,El Merengue,Marshmello,75,189668,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2736a84be92318cebb5ac7fbc47
14-06-2025,33,LA RANGER (feat. Myke Towers),The Academy: Segunda Misión & Justin Quiles & Lenny Tavárez,76,229738,album,9,TRUE,https://i.scdn.co/image/ab67616d0000b27376d202b234aa815077af5c96
14-06-2025,34,LA SEVILLANA - SEVILLANAS,Omar Montes,51,220360,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273b97f603621a230afd6e578df
14-06-2025,35,Columbia,Quevedo,79,186000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
14-06-2025,36,Diabólica,Cris Mj,73,192000,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2735a816f583172d45eb07ab8dc
14-06-2025,37,Manos Rotas,DELLAFUENTE & Morad,71,168594,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731a176de75067ededc26ad96d
14-06-2025,38,DESATAAA,Ovy On The Drums & Myke Towers & Saiko,70,197383,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273de8b2296506e58ad6d827c9a
14-06-2025,39,Please Please Please,Sabrina Carpenter,83,186365,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e
14-06-2025,40,El Patio,Pepe y Vizio & Delaossa & KIDDO,68,232645,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273531164360cf8cd7c95b6df79
14-06-2025,41,Mi Luz (ft. Rels B),Rvfv,71,168000,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273ea13f28450e095021d2bcbfe
14-06-2025,42,MODELITO,Mora,72,190496,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273076ef0fed51ff7a4911459e9
14-06-2025,43,Beautiful Things,Benson Boone,86,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
14-06-2025,44,Espresso,Sabrina Carpenter,95,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
14-06-2025,45,El Fin del Mundo,La La Love You,64,188093,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273113e94b862587c66b88efe31
14-06-2025,46,Gitana (feat. Bryartz),Pablo Chill-E,77,221714,album,8,TRUE,https://i.scdn.co/image/ab67616d0000b273f3bfdec2487ed5b052dc0716
14-06-2025,47,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,75,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
14-06-2025,48,offline,Young Miko,82,201935,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b27310dfb6ef442ace580aa5a2bf
14-06-2025,49,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,78,243898,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d7e3250bc4b38c29a68a8af9
14-06-2025,50,"Japoni (Feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby)",Oscar el Ruso & Samuel G & Omar Montes,65,248010,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b856322329a6edaff940f42
15-06-2025,1,REAL GANGSTA LOVE,Trueno,80,145342,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b27368a450f7bcdc187e20f0ba0a
15-06-2025,2,BADGYAL,SAIKO,79,253962,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273e346fc6f767ca2ac8365fe60
15-06-2025,3,EL PANTALON - RUMBAS,Omar Montes,63,193066,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273b97f603621a230afd6e578df
15-06-2025,4,Santa,Rvssian,78,193038,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
15-06-2025,5,Gata Only,FloyyMenor & Cris Mj,92,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
15-06-2025,6,Potra Salvaje - Hard Remix,Isabel Aaiún & Fernando Moreno,66,342000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27340b1d6f6201f92d7f4accc0c
15-06-2025,7,ADIVINO,Myke Towers & Bad Bunny,84,278644,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273b41f34aa51be675c5cfd3d94
15-06-2025,8,APAGA EL CEL,FloyyMenor & Lewis Somes,79,184806,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c44bb461e0efd6a5b88e2dec
15-06-2025,9,X'CLUSIVO - REMIX,Gonzy & SAIKO & Arcángel,75,208133,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2735327757614a832374e491778
15-06-2025,10,SORRY 4 THAT MUCH,Feid,75,207746,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273746cdeef8d4a4110f1b5af29
15-06-2025,11,LUNA,Feid,86,196800,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
15-06-2025,12,Suano,NTG & Amenazzy,71,137264,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273498479f6da1d4126c8944970
15-06-2025,13,Martini,Dei V,72,164365,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2733df1869a4d801bdbc91bcc92
15-06-2025,14,FRIKI,Gonzy,69,189066,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273df9069eb8ce60b8f2059aee4
15-06-2025,15,El Conjuntito,El Bobe & Omar Montes,72,158711,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273cd22e1599ed8847e9463dfc2
15-06-2025,16,1000COSAS,Lola Indigo & Manuel Turizo,72,239482,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27382bab0e22f0937d4cf16784e
15-06-2025,17,GATITAS SANDUNGUERAS VOL.1,Alvaro Diaz,79,131853,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b273af1e2e143561cf4df9941f5b
15-06-2025,18,LA FALDA,Myke Towers,82,174229,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
15-06-2025,19,La Bachata,Manuel Turizo,80,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
15-06-2025,20,YO LO SOÑÉ,SAIKO,66,175456,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e346fc6f767ca2ac8365fe60
15-06-2025,21,BBY BOO - REMIX,iZaak & Jhayco & Anuel AA,80,275862,single,3,TRUE,https://i.scdn.co/image/ab67616d0000b2735f516e13e1b417769a0a7cdd
15-06-2025,22,COMUNA 3,JC Reyes & The Rudeboyz,67,154128,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27324f3de268945a3099a5534c1
15-06-2025,23,FARDOS,JC Reyes & De La Ghetto,70,183335,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27344d0e103124e96e727eb54e7
15-06-2025,24,Lo Que Tiene,Morad & Beny Jr & Rvfv,74,259200,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27345e6bba1ac0c5b54a9ee8121
15-06-2025,25,Guay,Ozuna & Bad Gyal,72,210788,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273912bf764129e9c4b807f5790
15-06-2025,26,0 CONFIANZA,Rvfv,58,217500,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b273c172e893cf2ab48a3bb62d04
15-06-2025,27,CRUSH,Sky Rompiendo & Dei V,71,233333,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27319252b8a48091440da41ca35
15-06-2025,28,Trending Remix (with Myke Towers),Dei V,72,225154,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273bc61632063e2a009c4246a9d
15-06-2025,29,RUEDA,Rvfv,58,213120,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b273c172e893cf2ab48a3bb62d04
15-06-2025,30,TU$$I (with Dei V),YOVNGCHIMI,72,163200,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2737f78a2ab5493d36b22819aa5
15-06-2025,31,La Vida Sin Ti,Rels B,74,164470,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2736a78a042e38096089d60841a
15-06-2025,32,El Merengue,Marshmello,74,189668,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2736a84be92318cebb5ac7fbc47
15-06-2025,33,LA RANGER (feat. Myke Towers),The Academy: Segunda Misión & Justin Quiles & Lenny Tavárez,75,229738,album,9,TRUE,https://i.scdn.co/image/ab67616d0000b27376d202b234aa815077af5c96
15-06-2025,34,LA SEVILLANA - SEVILLANAS,Omar Montes,52,220360,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273b97f603621a230afd6e578df
15-06-2025,35,Columbia,Quevedo,78,186000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
15-06-2025,36,Diabólica,Cris Mj,73,192000,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2735a816f583172d45eb07ab8dc
15-06-2025,37,Manos Rotas,DELLAFUENTE & Morad,70,168594,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731a176de75067ededc26ad96d
15-06-2025,38,DESATAAA,Ovy On The Drums & Myke Towers & Saiko,69,197383,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273de8b2296506e58ad6d827c9a
15-06-2025,39,Please Please Please,Sabrina Carpenter,87,186365,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e
15-06-2025,40,El Patio,Pepe y Vizio & Delaossa & KIDDO,68,232645,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273531164360cf8cd7c95b6df79
15-06-2025,41,Mi Luz (ft. Rels B),Rvfv,71,168000,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273ea13f28450e095021d2bcbfe
15-06-2025,42,MODELITO,Mora,71,190496,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273076ef0fed51ff7a4911459e9
15-06-2025,43,Beautiful Things,Benson Boone,86,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
15-06-2025,44,Espresso,Sabrina Carpenter,94,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
15-06-2025,45,El Fin del Mundo,La La Love You,63,188093,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273113e94b862587c66b88efe31
15-06-2025,46,Gitana (feat. Bryartz),Pablo Chill-E,77,221714,album,8,TRUE,https://i.scdn.co/image/ab67616d0000b273f3bfdec2487ed5b052dc0716
15-06-2025,47,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,74,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
15-06-2025,48,offline,Young Miko,81,201935,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b27310dfb6ef442ace580aa5a2bf
15-06-2025,49,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,77,243898,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d7e3250bc4b38c29a68a8af9
15-06-2025,50,"Japoni (Feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby)",Oscar el Ruso & Samuel G & Omar Montes,64,248010,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b856322329a6edaff940f42
16-06-2025,1,REAL GANGSTA LOVE,Trueno,80,145342,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b27368a450f7bcdc187e20f0ba0a
16-06-2025,2,EL PANTALON - RUMBAS,Omar Montes,63,193066,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273b97f603621a230afd6e578df
16-06-2025,3,BADGYAL,SAIKO,79,253962,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273e346fc6f767ca2ac8365fe60
16-06-2025,4,Santa,Rvssian,78,193038,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
16-06-2025,5,Gata Only,FloyyMenor & Cris Mj,92,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
16-06-2025,6,Potra Salvaje - Hard Remix,Isabel Aaiún & Fernando Moreno,66,342000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27340b1d6f6201f92d7f4accc0c
16-06-2025,7,ADIVINO,Myke Towers & Bad Bunny,84,278644,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273b41f34aa51be675c5cfd3d94
16-06-2025,8,Martini,Dei V,16,164365,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273e4e2fa46f29fb191f699c409
16-06-2025,9,X'CLUSIVO - REMIX,Gonzy & SAIKO & Arcángel,75,208133,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2735327757614a832374e491778
16-06-2025,10,LUNA,Feid,86,196800,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
16-06-2025,11,SORRY 4 THAT MUCH,Feid,75,207746,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273746cdeef8d4a4110f1b5af29
